Driver ,DriverNumber ,LapNumber ,Stint ,Compound  ,TyreLife ,FreshTyre ,Team              ,LapStartTime    ,LapStartDate            ,TrackStatus ,Position ,LapTimeSeconds ,AirTemp ,Humidity ,Pressure ,Rainfall ,TrackTemp ,WindDirection ,WindSpeed ,EventName          ,Year
MAG    ,          20 ,      3.0 ,  1.0 ,HARD      ,     7.0 ,False     ,Haas F1 Team      ,01:25:27.285000 ,2023-09-03 13:26:28.330 ,          1 ,    18.0 ,        88.538 ,   29.4 ,    39.0 ,  1000.4 ,False    ,     43.2 ,           23 ,      1.3 ,Italian Grand Prix ,2023
STR    ,          18 ,      3.0 ,  1.0 ,MEDIUM    ,     3.0 ,True      ,Aston Martin      ,01:25:27.636000 ,2023-09-03 13:26:28.681 ,          1 ,    19.0 ,        88.614 ,   29.4 ,    39.0 ,  1000.4 ,False    ,     43.2 ,           23 ,      1.3 ,Italian Grand Prix ,2023
SAI    ,          55 ,      4.0 ,  1.0 ,MEDIUM    ,     4.0 ,True      ,Ferrari           ,01:26:40.995000 ,2023-09-03 13:27:42.040 ,          1 ,     1.0 ,        86.067 ,   29.5 ,    40.0 ,  1000.4 ,False    ,     43.1 ,          204 ,      0.8 ,Italian Grand Prix ,2023
VER    ,           1 ,      4.0 ,  1.0 ,MEDIUM    ,     4.0 ,True      ,Red Bull Racing   ,01:26:41.666000 ,2023-09-03 13:27:42.711 ,          1 ,     2.0 ,        86.05  ,   29.5 ,    40.0 ,  1000.4 ,False    ,     43.1 ,          204 ,      0.8 ,Italian Grand Prix ,2023
LEC    ,          16 ,      4.0 ,  1.0 ,MEDIUM    ,     4.0 ,True      ,Ferrari           ,01:26:42.682000 ,2023-09-03 13:27:43.727 ,          1 ,     3.0 ,        86.025 ,   29.5 ,    40.0 ,  1000.4 ,False    ,     43.1 ,          204 ,      0.8 ,Italian Grand Prix ,2023
RUS    ,          63 ,      4.0 ,  1.0 ,MEDIUM    ,     4.0 ,True      ,Mercedes          ,01:26:44.097000 ,2023-09-03 13:27:45.142 ,          1 ,     4.0 ,        86.178 ,   29.5 ,    40.0 ,  1000.4 ,False    ,     43.1 ,          204 ,      0.8 ,Italian Grand Prix ,2023
PER    ,          11 ,      4.0 ,  1.0 ,MEDIUM    ,     4.0 ,True      ,Red Bull Racing   ,01:26:44.726000 ,2023-09-03 13:27:45.771 ,          1 ,     5.0 ,        86.019 ,   29.5 ,    40.0 ,  1000.4 ,False    ,     43.1 ,          204 ,      0.8 ,Italian Grand Prix ,2023
ALB    ,          23 ,      4.0 ,  1.0 ,MEDIUM    ,     7.0 ,False     ,Williams          ,01:26:46.326000 ,2023-09-03 13:27:47.371 ,          1 ,     6.0 ,        86.684 ,   29.5 ,    40.0 ,  1000.4 ,False    ,     43.1 ,          204 ,      0.8 ,Italian Grand Prix ,2023
PIA    ,          81 ,      4.0 ,  1.0 ,MEDIUM    ,     4.0 ,True      ,McLaren           ,01:26:47.246000 ,2023-09-03 13:27:48.291 ,          1 ,     7.0 ,        87.004 ,   29.5 ,    40.0 ,  1000.4 ,False    ,     43.1 ,          204 ,      0.8 ,Italian Grand Prix ,2023
NOR    ,           4 ,      4.0 ,  1.0 ,MEDIUM    ,     4.0 ,True      ,McLaren           ,01:26:48.089000 ,2023-09-03 13:27:49.134 ,          1 ,     8.0 ,        87.069 ,   29.5 ,    40.0 ,  1000.4 ,False    ,     43.1 ,          204 ,      0.8 ,Italian Grand Prix ,2023
HAM    ,          44 ,      4.0 ,  1.0 ,HARD      ,     7.0 ,False     ,Mercedes          ,01:26:49.033000 ,2023-09-03 13:27:50.078 ,          1 ,     9.0 ,        87.233 ,   29.5 ,    40.0 ,  1000.4 ,False    ,     43.1 ,          204 ,      0.8 ,Italian Grand Prix ,2023
HUL    ,          27 ,      4.0 ,  1.0 ,MEDIUM    ,     7.0 ,False     ,Haas F1 Team      ,01:26:49.896000 ,2023-09-03 13:27:50.941 ,          1 ,    10.0 ,        87.2   ,   29.5 ,    40.0 ,  1000.4 ,False    ,     43.1 ,          204 ,      0.8 ,Italian Grand Prix ,2023
ALO    ,          14 ,      4.0 ,  1.0 ,MEDIUM    ,     4.0 ,True      ,Aston Martin      ,01:26:50.794000 ,2023-09-03 13:27:51.839 ,          1 ,    11.0 ,        87.221 ,   29.5 ,    40.0 ,  1000.4 ,False    ,     43.1 ,          204 ,      0.8 ,Italian Grand Prix ,2023
LAW    ,          40 ,      4.0 ,  1.0 ,MEDIUM    ,     7.0 ,False     ,AlphaTauri        ,01:26:51.464000 ,2023-09-03 13:27:52.509 ,          1 ,    12.0 ,        87.13  ,   29.5 ,    40.0 ,  1000.4 ,False    ,     43.1 ,          204 ,      0.8 ,Italian Grand Prix ,2023
SAR    ,           2 ,      4.0 ,  1.0 ,MEDIUM    ,     7.0 ,False     ,Williams          ,01:26:52.030000 ,2023-09-03 13:27:53.075 ,          1 ,    13.0 ,        87.389 ,   29.5 ,    40.0 ,  1000.4 ,False    ,     43.1 ,          204 ,      0.8 ,Italian Grand Prix ,2023
BOT    ,          77 ,      4.0 ,  1.0 ,HARD      ,     7.0 ,False     ,Alfa Romeo        ,01:26:52.689000 ,2023-09-03 13:27:53.734 ,          1 ,    14.0 ,        87.119 ,   29.5 ,    40.0 ,  1000.4 ,False    ,     43.1 ,          204 ,      0.8 ,Italian Grand Prix ,2023
ZHO    ,          24 ,      4.0 ,  1.0 ,MEDIUM    ,     4.0 ,True      ,Alfa Romeo        ,01:26:53.128000 ,2023-09-03 13:27:54.173 ,          1 ,    15.0 ,        87.615 ,   29.5 ,    40.0 ,  1000.4 ,False    ,     43.1 ,          204 ,      0.8 ,Italian Grand Prix ,2023
OCO    ,          31 ,      4.0 ,  1.0 ,MEDIUM    ,     4.0 ,True      ,Alpine            ,01:26:54.040000 ,2023-09-03 13:27:55.085 ,          1 ,    16.0 ,        87.582 ,   29.5 ,    40.0 ,  1000.4 ,False    ,     43.1 ,          204 ,      0.8 ,Italian Grand Prix ,2023
GAS    ,          10 ,      4.0 ,  1.0 ,MEDIUM    ,     4.0 ,True      ,Alpine            ,01:26:54.482000 ,2023-09-03 13:27:55.527 ,          1 ,    17.0 ,        87.472 ,   29.5 ,    40.0 ,  1000.4 ,False    ,     43.1 ,          204 ,      0.8 ,Italian Grand Prix ,2023
STR    ,          18 ,      4.0 ,  1.0 ,MEDIUM    ,     4.0 ,True      ,Aston Martin      ,01:26:56.250000 ,2023-09-03 13:27:57.295 ,          1 ,    18.0 ,        87.725 ,   29.5 ,    40.0 ,  1000.4 ,False    ,     43.1 ,          204 ,      0.8 ,Italian Grand Prix ,2023
MAG    ,          20 ,      4.0 ,  1.0 ,HARD      ,     8.0 ,False     ,Haas F1 Team      ,01:26:55.823000 ,2023-09-03 13:27:56.868 ,          1 ,    19.0 ,        89.252 ,   29.5 ,    40.0 ,  1000.4 ,False    ,     43.1 ,          204 ,      0.8 ,Italian Grand Prix ,2023
SAI    ,          55 ,      5.0 ,  1.0 ,MEDIUM    ,     5.0 ,True      ,Ferrari           ,01:28:07.062000 ,2023-09-03 13:29:08.107 ,          1 ,     1.0 ,        86.423 ,   29.5 ,    41.0 ,  1000.4 ,False    ,     43.1 ,          250 ,      1.2 ,Italian Grand Prix ,2023
VER    ,           1 ,      5.0 ,  1.0 ,MEDIUM    ,     5.0 ,True      ,Red Bull Racing   ,01:28:07.716000 ,2023-09-03 13:29:08.761 ,          1 ,     2.0 ,        86.176 ,   29.5 ,    41.0 ,  1000.4 ,False    ,     43.1 ,          250 ,      1.2 ,Italian Grand Prix ,2023
LEC    ,          16 ,      5.0 ,  1.0 ,MEDIUM    ,     5.0 ,True      ,Ferrari           ,01:28:08.707000 ,2023-09-03 13:29:09.752 ,          1 ,     3.0 ,        86.266 ,   29.5 ,    41.0 ,  1000.4 ,False    ,     43.1 ,          250 ,      1.2 ,Italian Grand Prix ,2023
RUS    ,          63 ,      5.0 ,  1.0 ,MEDIUM    ,     5.0 ,True      ,Mercedes          ,01:28:10.275000 ,2023-09-03 13:29:11.320 ,          1 ,     4.0 ,        86.249 ,   29.5 ,    42.0 ,  1000.4 ,False    ,     43.3 ,          145 ,      1.6 ,Italian Grand Prix ,2023
PER    ,          11 ,      5.0 ,  1.0 ,MEDIUM    ,     5.0 ,True      ,Red Bull Racing   ,01:28:10.745000 ,2023-09-03 13:29:11.790 ,          1 ,     5.0 ,        86.354 ,   29.5 ,    42.0 ,  1000.4 ,False    ,     43.3 ,          145 ,      1.6 ,Italian Grand Prix ,2023
ALB    ,          23 ,      5.0 ,  1.0 ,MEDIUM    ,     8.0 ,False     ,Williams          ,01:28:13.010000 ,2023-09-03 13:29:14.055 ,          1 ,     6.0 ,        86.868 ,   29.5 ,    42.0 ,  1000.4 ,False    ,     43.3 ,          145 ,      1.6 ,Italian Grand Prix ,2023
PIA    ,          81 ,      5.0 ,  1.0 ,MEDIUM    ,     5.0 ,True      ,McLaren           ,01:28:14.250000 ,2023-09-03 13:29:15.295 ,          1 ,     7.0 ,        86.909 ,   29.5 ,    42.0 ,  1000.4 ,False    ,     43.3 ,          145 ,      1.6 ,Italian Grand Prix ,2023
NOR    ,           4 ,      5.0 ,  1.0 ,MEDIUM    ,     5.0 ,True      ,McLaren           ,01:28:15.158000 ,2023-09-03 13:29:16.203 ,          1 ,     8.0 ,        87.142 ,   29.5 ,    42.0 ,  1000.4 ,False    ,     43.3 ,          145 ,      1.6 ,Italian Grand Prix ,2023
HAM    ,          44 ,      5.0 ,  1.0 ,HARD      ,     8.0 ,False     ,Mercedes          ,01:28:16.266000 ,2023-09-03 13:29:17.311 ,          1 ,     9.0 ,        87.015 ,   29.5 ,    42.0 ,  1000.4 ,False    ,     43.3 ,          145 ,      1.6 ,Italian Grand Prix ,2023
HUL    ,          27 ,      5.0 ,  1.0 ,MEDIUM    ,     8.0 ,False     ,Haas F1 Team      ,01:28:17.096000 ,2023-09-03 13:29:18.141 ,          1 ,    10.0 ,        87.035 ,   29.5 ,    42.0 ,  1000.4 ,False    ,     43.3 ,          145 ,      1.6 ,Italian Grand Prix ,2023
ALO    ,          14 ,      5.0 ,  1.0 ,MEDIUM    ,     5.0 ,True      ,Aston Martin      ,01:28:18.015000 ,2023-09-03 13:29:19.060 ,          1 ,    11.0 ,        87.033 ,   29.5 ,    42.0 ,  1000.4 ,False    ,     43.3 ,          145 ,      1.6 ,Italian Grand Prix ,2023
LAW    ,          40 ,      5.0 ,  1.0 ,MEDIUM    ,     8.0 ,False     ,AlphaTauri        ,01:28:18.594000 ,2023-09-03 13:29:19.639 ,          1 ,    12.0 ,        87.205 ,   29.5 ,    42.0 ,  1000.4 ,False    ,     43.3 ,          145 ,      1.6 ,Italian Grand Prix ,2023
SAR    ,           2 ,      5.0 ,  1.0 ,MEDIUM    ,     8.0 ,False     ,Williams          ,01:28:19.419000 ,2023-09-03 13:29:20.464 ,          1 ,    13.0 ,        87.17  ,   29.5 ,    42.0 ,  1000.4 ,False    ,     43.3 ,          145 ,      1.6 ,Italian Grand Prix ,2023
BOT    ,          77 ,      5.0 ,  1.0 ,HARD      ,     8.0 ,False     ,Alfa Romeo        ,01:28:19.808000 ,2023-09-03 13:29:20.853 ,          1 ,    14.0 ,        87.575 ,   29.5 ,    42.0 ,  1000.4 ,False    ,     43.3 ,          145 ,      1.6 ,Italian Grand Prix ,2023
ZHO    ,          24 ,      5.0 ,  1.0 ,MEDIUM    ,     5.0 ,True      ,Alfa Romeo        ,01:28:20.743000 ,2023-09-03 13:29:21.788 ,          1 ,    15.0 ,        87.535 ,   29.5 ,    42.0 ,  1000.4 ,False    ,     43.3 ,          145 ,      1.6 ,Italian Grand Prix ,2023
OCO    ,          31 ,      5.0 ,  1.0 ,MEDIUM    ,     5.0 ,True      ,Alpine            ,01:28:21.622000 ,2023-09-03 13:29:22.667 ,          1 ,    16.0 ,        87.385 ,   29.5 ,    42.0 ,  1000.4 ,False    ,     43.3 ,          145 ,      1.6 ,Italian Grand Prix ,2023
GAS    ,          10 ,      5.0 ,  1.0 ,MEDIUM    ,     5.0 ,True      ,Alpine            ,01:28:21.954000 ,2023-09-03 13:29:22.999 ,          1 ,    17.0 ,        87.694 ,   29.5 ,    42.0 ,  1000.4 ,False    ,     43.3 ,          145 ,      1.6 ,Italian Grand Prix ,2023
STR    ,          18 ,      5.0 ,  1.0 ,MEDIUM    ,     5.0 ,True      ,Aston Martin      ,01:28:23.975000 ,2023-09-03 13:29:25.020 ,          1 ,    18.0 ,        87.574 ,   29.5 ,    42.0 ,  1000.4 ,False    ,     43.3 ,          145 ,      1.6 ,Italian Grand Prix ,2023
MAG    ,          20 ,      5.0 ,  1.0 ,HARD      ,     9.0 ,False     ,Haas F1 Team      ,01:28:25.075000 ,2023-09-03 13:29:26.120 ,          1 ,    19.0 ,        88.276 ,   29.5 ,    42.0 ,  1000.4 ,False    ,     43.3 ,          145 ,      1.6 ,Italian Grand Prix ,2023
SAI    ,          55 ,      6.0 ,  1.0 ,MEDIUM    ,     6.0 ,True      ,Ferrari           ,01:29:33.485000 ,2023-09-03 13:30:34.530 ,          1 ,     1.0 ,        86.615 ,   29.7 ,    41.0 ,  1000.2 ,False    ,     43.4 ,          164 ,      1.7 ,Italian Grand Prix ,2023
VER    ,           1 ,      6.0 ,  1.0 ,MEDIUM    ,     6.0 ,True      ,Red Bull Racing   ,01:29:33.892000 ,2023-09-03 13:30:34.937 ,          1 ,     2.0 ,        86.837 ,   29.7 ,    41.0 ,  1000.2 ,False    ,     43.4 ,          164 ,      1.7 ,Italian Grand Prix ,2023
LEC    ,          16 ,      6.0 ,  1.0 ,MEDIUM    ,     6.0 ,True      ,Ferrari           ,01:29:34.973000 ,2023-09-03 13:30:36.018 ,          1 ,     3.0 ,        86.483 ,   29.7 ,    41.0 ,  1000.2 ,False    ,     43.4 ,          164 ,      1.7 ,Italian Grand Prix ,2023
RUS    ,          63 ,      6.0 ,  1.0 ,MEDIUM    ,     6.0 ,True      ,Mercedes          ,01:29:36.524000 ,2023-09-03 13:30:37.569 ,          1 ,     4.0 ,        86.515 ,   29.7 ,    41.0 ,  1000.2 ,False    ,     43.4 ,          164 ,      1.7 ,Italian Grand Prix ,2023
PER    ,          11 ,      6.0 ,  1.0 ,MEDIUM    ,     6.0 ,True      ,Red Bull Racing   ,01:29:37.099000 ,2023-09-03 13:30:38.144 ,          1 ,     5.0 ,        86.465 ,   29.7 ,    41.0 ,  1000.2 ,False    ,     43.4 ,          164 ,      1.7 ,Italian Grand Prix ,2023
ALB    ,          23 ,      6.0 ,  1.0 ,MEDIUM    ,     9.0 ,False     ,Williams          ,01:29:39.878000 ,2023-09-03 13:30:40.923 ,          1 ,     6.0 ,        86.661 ,   29.7 ,    41.0 ,  1000.2 ,False    ,     43.4 ,          164 ,      1.7 ,Italian Grand Prix ,2023
PIA    ,          81 ,      6.0 ,  1.0 ,MEDIUM    ,     6.0 ,True      ,McLaren           ,01:29:41.159000 ,2023-09-03 13:30:42.204 ,          1 ,     7.0 ,        86.878 ,   29.7 ,    41.0 ,  1000.2 ,False    ,     43.4 ,          164 ,      1.7 ,Italian Grand Prix ,2023
NOR    ,           4 ,      6.0 ,  1.0 ,MEDIUM    ,     6.0 ,True      ,McLaren           ,01:29:42.300000 ,2023-09-03 13:30:43.345 ,          1 ,     8.0 ,        86.796 ,   29.7 ,    41.0 ,  1000.2 ,False    ,     43.4 ,          164 ,      1.7 ,Italian Grand Prix ,2023
HAM    ,          44 ,      6.0 ,  1.0 ,HARD      ,     9.0 ,False     ,Mercedes          ,01:29:43.281000 ,2023-09-03 13:30:44.326 ,          1 ,     9.0 ,        86.711 ,   29.7 ,    41.0 ,  1000.2 ,False    ,     43.4 ,          164 ,      1.7 ,Italian Grand Prix ,2023
HUL    ,          27 ,      6.0 ,  1.0 ,MEDIUM    ,     9.0 ,False     ,Haas F1 Team      ,01:29:44.131000 ,2023-09-03 13:30:45.176 ,          1 ,    10.0 ,        87.169 ,   29.7 ,    41.0 ,  1000.2 ,False    ,     43.4 ,          164 ,      1.7 ,Italian Grand Prix ,2023
ALO    ,          14 ,      6.0 ,  1.0 ,MEDIUM    ,     6.0 ,True      ,Aston Martin      ,01:29:45.048000 ,2023-09-03 13:30:46.093 ,          1 ,    11.0 ,        87.175 ,   29.7 ,    41.0 ,  1000.2 ,False    ,     43.4 ,          164 ,      1.7 ,Italian Grand Prix ,2023
LAW    ,          40 ,      6.0 ,  1.0 ,MEDIUM    ,     9.0 ,False     ,AlphaTauri        ,01:29:45.799000 ,2023-09-03 13:30:46.844 ,          1 ,    12.0 ,        87.263 ,   29.7 ,    41.0 ,  1000.2 ,False    ,     43.4 ,          164 ,      1.7 ,Italian Grand Prix ,2023
SAR    ,           2 ,      6.0 ,  1.0 ,MEDIUM    ,     9.0 ,False     ,Williams          ,01:29:46.589000 ,2023-09-03 13:30:47.634 ,          1 ,    13.0 ,        87.135 ,   29.7 ,    41.0 ,  1000.2 ,False    ,     43.4 ,          164 ,      1.7 ,Italian Grand Prix ,2023
BOT    ,          77 ,      6.0 ,  1.0 ,HARD      ,     9.0 ,False     ,Alfa Romeo        ,01:29:47.383000 ,2023-09-03 13:30:48.428 ,          1 ,    14.0 ,        87.15  ,   29.7 ,    41.0 ,  1000.2 ,False    ,     43.4 ,          164 ,      1.7 ,Italian Grand Prix ,2023
ZHO    ,          24 ,      6.0 ,  1.0 ,MEDIUM    ,     6.0 ,True      ,Alfa Romeo        ,01:29:48.278000 ,2023-09-03 13:30:49.323 ,          1 ,    15.0 ,        87.066 ,   29.7 ,    41.0 ,  1000.2 ,False    ,     43.4 ,          164 ,      1.7 ,Italian Grand Prix ,2023
OCO    ,          31 ,      6.0 ,  1.0 ,MEDIUM    ,     6.0 ,True      ,Alpine            ,01:29:49.007000 ,2023-09-03 13:30:50.052 ,          1 ,    16.0 ,        87.306 ,   29.7 ,    41.0 ,  1000.2 ,False    ,     43.4 ,          164 ,      1.7 ,Italian Grand Prix ,2023
GAS    ,          10 ,      6.0 ,  1.0 ,MEDIUM    ,     6.0 ,True      ,Alpine            ,01:29:49.648000 ,2023-09-03 13:30:50.693 ,          1 ,    17.0 ,        87.324 ,   29.7 ,    41.0 ,  1000.2 ,False    ,     43.4 ,          164 ,      1.7 ,Italian Grand Prix ,2023
STR    ,          18 ,      6.0 ,  1.0 ,MEDIUM    ,     6.0 ,True      ,Aston Martin      ,01:29:51.549000 ,2023-09-03 13:30:52.594 ,          1 ,    18.0 ,        87.656 ,   29.7 ,    41.0 ,  1000.2 ,False    ,     43.4 ,          164 ,      1.7 ,Italian Grand Prix ,2023
MAG    ,          20 ,      6.0 ,  1.0 ,HARD      ,    10.0 ,False     ,Haas F1 Team      ,01:29:53.351000 ,2023-09-03 13:30:54.396 ,          1 ,    19.0 ,        87.949 ,   29.7 ,    41.0 ,  1000.2 ,False    ,     43.4 ,          164 ,      1.7 ,Italian Grand Prix ,2023
SAI    ,          55 ,      7.0 ,  1.0 ,MEDIUM    ,     7.0 ,True      ,Ferrari           ,01:31:00.100000 ,2023-09-03 13:32:01.145 ,          1 ,     1.0 ,        86.358 ,   29.6 ,    42.0 ,  1000.4 ,False    ,     43.6 ,          160 ,      1.8 ,Italian Grand Prix ,2023
VER    ,           1 ,      7.0 ,  1.0 ,MEDIUM    ,     7.0 ,True      ,Red Bull Racing   ,01:31:00.729000 ,2023-09-03 13:32:01.774 ,          1 ,     2.0 ,        86.368 ,   29.6 ,    42.0 ,  1000.4 ,False    ,     43.6 ,          160 ,      1.8 ,Italian Grand Prix ,2023
LEC    ,          16 ,      7.0 ,  1.0 ,MEDIUM    ,     7.0 ,True      ,Ferrari           ,01:31:01.456000 ,2023-09-03 13:32:02.501 ,          1 ,     3.0 ,        86.473 ,   29.6 ,    42.0 ,  1000.4 ,False    ,     43.6 ,          160 ,      1.8 ,Italian Grand Prix ,2023
RUS    ,          63 ,      7.0 ,  1.0 ,MEDIUM    ,     7.0 ,True      ,Mercedes          ,01:31:03.039000 ,2023-09-03 13:32:04.084 ,          1 ,     4.0 ,        86.515 ,   29.6 ,    42.0 ,  1000.4 ,False    ,     43.6 ,          160 ,      1.8 ,Italian Grand Prix ,2023
PER    ,          11 ,      7.0 ,  1.0 ,MEDIUM    ,     7.0 ,True      ,Red Bull Racing   ,01:31:03.564000 ,2023-09-03 13:32:04.609 ,          1 ,     5.0 ,        86.333 ,   29.6 ,    42.0 ,  1000.4 ,False    ,     43.6 ,          160 ,      1.8 ,Italian Grand Prix ,2023
ALB    ,          23 ,      7.0 ,  1.0 ,MEDIUM    ,    10.0 ,False     ,Williams          ,01:31:06.539000 ,2023-09-03 13:32:07.584 ,          1 ,     6.0 ,        86.773 ,   29.6 ,    42.0 ,  1000.4 ,False    ,     43.6 ,          160 ,      1.8 ,Italian Grand Prix ,2023
PIA    ,          81 ,      7.0 ,  1.0 ,MEDIUM    ,     7.0 ,True      ,McLaren           ,01:31:08.037000 ,2023-09-03 13:32:09.082 ,          1 ,     7.0 ,        86.94  ,   29.6 ,    42.0 ,  1000.4 ,False    ,     43.6 ,          160 ,      1.8 ,Italian Grand Prix ,2023
NOR    ,           4 ,      7.0 ,  1.0 ,MEDIUM    ,     7.0 ,True      ,McLaren           ,01:31:09.096000 ,2023-09-03 13:32:10.141 ,          1 ,     8.0 ,        86.864 ,   29.6 ,    42.0 ,  1000.4 ,False    ,     43.6 ,          160 ,      1.8 ,Italian Grand Prix ,2023
HAM    ,          44 ,      7.0 ,  1.0 ,HARD      ,    10.0 ,False     ,Mercedes          ,01:31:09.992000 ,2023-09-03 13:32:11.037 ,          1 ,     9.0 ,        86.7   ,   29.7 ,    42.0 ,  1000.2 ,False    ,     43.6 ,            0 ,      2.4 ,Italian Grand Prix ,2023
HUL    ,          27 ,      7.0 ,  1.0 ,MEDIUM    ,    10.0 ,False     ,Haas F1 Team      ,01:31:11.300000 ,2023-09-03 13:32:12.345 ,          1 ,    10.0 ,        87.465 ,   29.7 ,    42.0 ,  1000.2 ,False    ,     43.6 ,            0 ,      2.4 ,Italian Grand Prix ,2023
ALO    ,          14 ,      7.0 ,  1.0 ,MEDIUM    ,     7.0 ,True      ,Aston Martin      ,01:31:12.223000 ,2023-09-03 13:32:13.268 ,          1 ,    11.0 ,        86.929 ,   29.7 ,    42.0 ,  1000.2 ,False    ,     43.6 ,            0 ,      2.4 ,Italian Grand Prix ,2023
LAW    ,          40 ,      7.0 ,  1.0 ,MEDIUM    ,    10.0 ,False     ,AlphaTauri        ,01:31:13.062000 ,2023-09-03 13:32:14.107 ,          1 ,    12.0 ,        87.154 ,   29.7 ,    42.0 ,  1000.2 ,False    ,     43.6 ,            0 ,      2.4 ,Italian Grand Prix ,2023
SAR    ,           2 ,      7.0 ,  1.0 ,MEDIUM    ,    10.0 ,False     ,Williams          ,01:31:13.724000 ,2023-09-03 13:32:14.769 ,          1 ,    13.0 ,        87.251 ,   29.7 ,    42.0 ,  1000.2 ,False    ,     43.6 ,            0 ,      2.4 ,Italian Grand Prix ,2023
BOT    ,          77 ,      7.0 ,  1.0 ,HARD      ,    10.0 ,False     ,Alfa Romeo        ,01:31:14.533000 ,2023-09-03 13:32:15.578 ,          1 ,    14.0 ,        87.36  ,   29.7 ,    42.0 ,  1000.2 ,False    ,     43.6 ,            0 ,      2.4 ,Italian Grand Prix ,2023
ZHO    ,          24 ,      7.0 ,  1.0 ,MEDIUM    ,     7.0 ,True      ,Alfa Romeo        ,01:31:15.344000 ,2023-09-03 13:32:16.389 ,          1 ,    15.0 ,        87.185 ,   29.7 ,    42.0 ,  1000.2 ,False    ,     43.6 ,            0 ,      2.4 ,Italian Grand Prix ,2023
OCO    ,          31 ,      7.0 ,  1.0 ,MEDIUM    ,     7.0 ,True      ,Alpine            ,01:31:16.313000 ,2023-09-03 13:32:17.358 ,          1 ,    16.0 ,        87.117 ,   29.7 ,    42.0 ,  1000.2 ,False    ,     43.6 ,            0 ,      2.4 ,Italian Grand Prix ,2023
GAS    ,          10 ,      7.0 ,  1.0 ,MEDIUM    ,     7.0 ,True      ,Alpine            ,01:31:16.972000 ,2023-09-03 13:32:18.017 ,          1 ,    17.0 ,        87.21  ,   29.7 ,    42.0 ,  1000.2 ,False    ,     43.6 ,            0 ,      2.4 ,Italian Grand Prix ,2023
STR    ,          18 ,      7.0 ,  1.0 ,MEDIUM    ,     7.0 ,True      ,Aston Martin      ,01:31:19.205000 ,2023-09-03 13:32:20.250 ,          1 ,    18.0 ,        87.1   ,   29.7 ,    42.0 ,  1000.2 ,False    ,     43.6 ,            0 ,      2.4 ,Italian Grand Prix ,2023
MAG    ,          20 ,      7.0 ,  1.0 ,HARD      ,    11.0 ,False     ,Haas F1 Team      ,01:31:21.300000 ,2023-09-03 13:32:22.345 ,          1 ,    19.0 ,        87.691 ,   29.7 ,    42.0 ,  1000.2 ,False    ,     43.6 ,            0 ,      2.4 ,Italian Grand Prix ,2023
