raceId,driverId,lap,position,time,milliseconds,LapTimeSeconds
13,22,32,4,1:25.677,85677,85.677
13,22,33,4,1:25.545,85545,85.545
13,22,34,4,1:25.558,85558,85.558
13,22,35,3,1:25.658,85658,85.658
13,22,36,3,1:25.672,85672,85.672
13,22,37,3,1:25.617,85617,85.617
13,22,38,1,1:25.553,85553,85.553
13,22,39,1,1:25.614,85614,85.614
13,22,40,1,1:25.644,85644,85.644
13,22,41,1,1:25.351,85351,85.351
13,22,42,1,1:25.265,85265,85.265
13,22,43,1,1:25.403,85403,85.403
13,22,44,1,1:25.356,85356,85.356
13,22,45,1,1:25.621,85621,85.621
13,22,46,1,1:25.224,85224,85.224
13,22,47,1,1:25.012,85012,85.012
13,22,48,1,1:24.967,84967,84.967
13,22,49,1,1:25.619,85619,85.619
13,22,50,1,1:25.215,85215,85.215
13,22,51,1,1:25.121,85121,85.121
13,22,52,1,1:25.527,85527,85.527
13,22,53,1,1:26.528,86528,86.528
350,18,1,1,1:30.560,90560,90.56
350,18,2,1,1:28.114,88114,88.114
350,18,3,1,1:27.681,87681,87.681
350,18,4,1,1:27.516,87516,87.516
350,18,5,1,1:27.278,87278,87.278
350,18,6,1,1:26.996,86996,86.996
350,18,7,1,1:27.194,87194,87.194
350,18,8,1,1:27.221,87221,87.221
350,18,9,1,1:27.066,87066,87.066
350,18,10,1,1:26.963,86963,86.963
350,18,11,1,1:26.861,86861,86.861
350,18,12,1,1:26.904,86904,86.904
350,18,13,1,1:26.695,86695,86.695
350,18,14,1,1:26.585,86585,86.585
350,18,15,1,1:26.426,86426,86.426
350,18,16,1,1:26.330,86330,86.33
350,18,17,1,1:26.206,86206,86.206
350,18,18,1,1:26.194,86194,86.194
350,18,19,1,1:26.362,86362,86.362
350,18,20,1,1:26.258,86258,86.258
350,18,21,1,1:26.490,86490,86.49
350,18,22,1,1:26.166,86166,86.166
350,18,23,1,1:26.186,86186,86.186
350,18,24,1,1:26.518,86518,86.518
350,18,25,1,1:26.661,86661,86.661
350,18,26,1,1:26.183,86183,86.183
350,18,27,1,1:25.929,85929,85.929
350,18,28,1,1:25.769,85769,85.769
350,18,29,1,1:25.691,85691,85.691
350,18,30,1,1:25.826,85826,85.826
350,18,31,1,1:25.933,85933,85.933
350,18,32,1,1:25.984,85984,85.984
350,18,33,1,1:26.136,86136,86.136
350,18,34,1,1:25.881,85881,85.881
350,18,35,1,1:25.569,85569,85.569
350,18,36,3,1:29.169,89169,89.169
350,18,37,3,1:43.835,103835,103.835
350,18,38,3,1:26.736,86736,86.736
350,18,39,2,1:25.244,85244,85.244
350,18,40,2,1:25.102,85102,85.102
350,18,41,2,1:25.051,85051,85.051
350,18,42,2,1:25.000,85000,85.0
350,18,43,2,1:25.625,85625,85.625
350,18,44,2,1:26.028,86028,86.028
350,18,45,2,1:24.656,84656,84.656
350,18,46,2,1:24.598,84598,84.598
350,18,47,2,1:24.719,84719,84.719
350,18,48,2,1:25.123,85123,85.123
350,18,49,2,1:24.744,84744,84.744
350,18,50,2,1:24.658,84658,84.658
350,18,51,2,1:25.082,85082,85.082
350,18,52,2,1:24.870,84870,84.87
350,18,53,2,1:24.938,84938,84.938
350,30,1,8,1:35.710,95710,95.71
350,30,2,8,1:29.014,89014,89.014
350,30,3,8,1:28.830,88830,88.83
350,30,4,8,1:28.391,88391,88.391
350,30,5,8,1:28.042,88042,88.042
350,30,6,9,1:29.262,89262,89.262
350,30,7,9,1:27.919,87919,87.919
350,30,8,9,1:28.004,88004,88.004
350,30,9,9,1:27.961,87961,87.961
350,30,10,9,1:27.902,87902,87.902
350,30,11,9,1:27.620,87620,87.62
350,30,12,9,1:27.465,87465,87.465
350,30,13,9,1:27.631,87631,87.631
350,30,14,9,1:27.623,87623,87.623
350,30,15,9,1:27.732,87732,87.732
350,30,16,9,1:27.448,87448,87.448
350,30,17,9,1:27.296,87296,87.296
350,30,18,9,1:27.068,87068,87.068
350,30,19,9,1:27.183,87183,87.183
350,30,20,9,1:27.373,87373,87.373
350,30,21,9,1:27.243,87243,87.243
350,30,22,9,1:26.902,86902,86.902
350,30,23,9,1:26.802,86802,86.802
350,30,24,9,1:26.992,86992,86.992
350,30,25,9,1:26.794,86794,86.794
350,30,26,9,1:27.211,87211,87.211
350,30,27,9,1:26.880,86880,86.88
350,30,28,9,1:27.302,87302,87.302
350,30,29,9,1:26.749,86749,86.749
350,30,30,9,1:26.505,86505,86.505
350,30,31,9,1:26.760,86760,86.76
350,30,32,9,1:26.811,86811,86.811
350,30,33,9,1:26.615,86615,86.615
350,30,34,8,1:26.463,86463,86.463
350,30,35,8,1:26.365,86365,86.365
350,30,36,6,1:29.504,89504,89.504
350,30,37,10,1:44.729,104729,104.729
350,30,38,9,1:25.551,85551,85.551
350,30,39,9,1:25.621,85621,85.621
350,30,40,9,1:25.700,85700,85.7
350,30,41,9,1:25.682,85682,85.682
350,30,42,9,1:25.245,85245,85.245
350,30,43,9,1:25.421,85421,85.421
350,30,44,9,1:25.513,85513,85.513
350,30,45,9,1:25.747,85747,85.747
350,30,46,9,1:25.530,85530,85.53
350,30,47,9,1:25.437,85437,85.437
350,30,48,9,1:25.504,85504,85.504
350,30,49,9,1:24.947,84947,84.947
350,30,50,9,1:25.309,85309,85.309
350,30,51,9,1:25.041,85041,85.041
350,30,52,9,1:25.143,85143,85.143
350,30,53,9,1:26.028,86028,86.028
350,3,1,4,1:33.523,93523,93.523
350,3,2,4,1:28.671,88671,88.671
350,3,3,4,1:28.368,88368,88.368
350,3,4,4,1:28.045,88045,88.045
350,3,5,4,1:27.702,87702,87.702
350,3,6,4,1:27.610,87610,87.61
350,3,7,4,1:27.602,87602,87.602
350,3,8,4,1:27.527,87527,87.527
350,3,9,4,1:27.528,87528,87.528
350,3,10,4,1:27.417,87417,87.417
